dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image126_0.png,25.506474,0.9236653,0.95462996,0.8046191,0.34295532,0.851428171057693,0.07285748,0.072025426,0.36565176,0.7438213541398258,0.9204294427311843,4.7368407,90.44159,0.325602,0.3188309,0.20816423,0.20578693,0.63856703
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image127_0.png,25.472336,0.92236674,0.9541012,0.80321646,0.3180752,0.8526947649975494,0.07307571,0.07230199,0.3641458,0.7465376485527155,0.9195335797472358,4.769943,89.37665,0.31424245,0.3184042,0.20878775,0.20657712,0.62111515
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image128_0.png,25.466616,0.9226523,0.95468616,0.80013585,0.3200961,0.841551079877316,0.07294837,0.07212303,0.35800117,0.7468440341302868,0.9201299232652211,4.8114934,91.66278,0.32824212,0.3183327,0.20842391,0.2060658,0.6585795
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image129_0.png,25.48042,0.92216295,0.95488155,0.79766357,0.30027947,0.8370765763351002,0.07336037,0.07245022,0.35546893,0.7467210902544624,0.9197283142497243,4.820948,90.98407,0.327629,0.31850523,0.20960106,0.20700063,0.647457
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image13_0.png,24.232231,0.7440805,0.90375566,0.72918725,0.20771961,0.7982788719814715,0.120253675,0.12539157,0.35364404,0.5657401052588061,0.7402141651927866,6.2112412,79.06415,0.20565724,0.30290288,0.34358194,0.35826164,0.45211726
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image130_0.png,25.492811,0.9200785,0.95511824,0.79908466,0.2947941,0.8377175747127246,0.073239885,0.07222503,0.3563779,0.7460757924036597,0.9178342429068671,4.8561325,91.48944,0.3266531,0.31866014,0.20925681,0.20635723,0.6557389
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image131_0.png,25.591446,0.9285063,0.9568606,0.8016842,0.31853908,0.8372484620988042,0.07290444,0.07180709,0.35704958,0.752889476988461,0.9281795617315419,4.9520936,90.178406,0.30324617,0.31989306,0.2082984,0.2051631,0.6342541
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image132_0.png,25.648384,0.9127086,0.9580839,0.8022058,0.31182832,0.8383446652673057,0.07349084,0.072234206,0.35496974,0.7156560777508115,0.9101445510876152,5.0259533,90.238464,0.35820284,0.3206048,0.20997384,0.20638345,0.6352383
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image133_0.png,25.636454,0.9088824,0.9580222,0.7971821,0.2687944,0.8285544296399686,0.07332467,0.07206649,0.35457638,0.6965169612437551,0.9059000257849872,5.064959,90.533875,0.3486473,0.32045567,0.20949908,0.20590428,0.6400794
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image134_0.png,25.689503,0.89648014,0.9583535,0.7933792,0.23183365,0.8113353612544295,0.074265376,0.07289732,0.3521505,0.6799607877633,0.8932248878618653,5.1616693,91.812195,0.3420704,0.32111877,0.2121868,0.20827807,0.6610281
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image135_0.png,25.736254,0.89663726,0.9603803,0.79243034,0.2350823,0.8130154990861439,0.07367262,0.07224169,0.35200968,0.684035781797391,0.8920888899280731,5.2361255,90.99774,0.38039613,0.32170317,0.2104932,0.20640482,0.64768106
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image136_0.png,25.855366,0.8846369,0.95998836,0.79678124,0.21241489,0.8116917124838096,0.07394519,0.07250492,0.35890502,0.6682056667367596,0.8791514630570805,5.333436,90.46063,0.39098212,0.32319206,0.21127197,0.20715693,0.6388791
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image137_0.png,25.965288,0.8973076,0.9632309,0.8014859,0.2337475,0.8153501794131313,0.07304413,0.07147063,0.35960603,0.6782870397594134,0.8929454857231052,5.437884,91.16522,0.39079547,0.3245661,0.20869751,0.20420182,0.6504257
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image138_0.png,25.867264,0.881834,0.96028984,0.79129964,0.19729751,0.7903000037183193,0.07317819,0.071686,0.3600119,0.6576729775631371,0.878000831733502,5.3451486,91.18866,0.37382334,0.3233408,0.20908053,0.20481715,0.65080976
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image139_0.png,25.962885,0.8709816,0.96302176,0.78655756,0.19126384,0.7606340191388486,0.074296035,0.072702214,0.35051954,0.6340745262182512,0.8669299244046544,5.4988503,89.30829,0.33239377,0.32453606,0.21227439,0.20772062,0.6199949
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image14_0.png,23.685503,0.6821632,0.8898247,0.70572865,0.17438623,0.7709220397787909,0.12164388,0.12866071,0.3453743,0.48145469013358844,0.6806059318553113,5.966919,78.89325,0.13967039,0.2960688,0.34755394,0.36760202,0.44931665
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image140_0.png,25.947155,0.7914199,0.95362884,0.7661447,0.15027578,0.7162172309874423,0.076230265,0.07465045,0.34065574,0.48969425703272373,0.7926688105657733,5.450679,90.46503,0.35830218,0.32433945,0.21780077,0.21328701,0.6389511
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image141_0.png,26.089418,0.7828899,0.9510177,0.75300467,0.16209655,0.7180139343953679,0.07643356,0.074727595,0.33583382,0.4185785863157925,0.7930379592793908,5.6422205,93.62323,0.36619258,0.32611772,0.21838161,0.21350741,0.69070673
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image142_0.png,26.049114,0.78621083,0.9510625,0.72831655,0.16083391,0.7078077436163575,0.07749505,0.07585028,0.3211936,0.31415991095656687,0.7945672711667222,5.5814257,97.66522,0.34526092,0.32561392,0.22141445,0.21671508,0.75694555
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image143_0.png,26.133354,0.7673447,0.9454666,0.7150946,0.15396503,0.6919885607848101,0.078083925,0.07654029,0.31762373,0.24957258872651664,0.7785251210279882,5.6430545,99.01581,0.31905136,0.32666692,0.22309694,0.21868655,0.77907854
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image144_0.png,26.173315,0.893313,0.96243745,0.72377956,0.17782517,0.6806318337462863,0.07587459,0.074237876,0.3237233,0.32372280515985913,0.8998077172297893,5.634185,102.33954,0.34060124,0.32716644,0.21678455,0.21210822,0.8335467
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image145_0.png,26.255714,0.8921043,0.96245587,0.7177004,0.17694703,0.686244669961156,0.076867536,0.07512336,0.31956246,0.309181386261519,0.8988444132800147,5.7839565,102.05731,0.34862176,0.32819644,0.21962154,0.21463819,0.8289217
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image146_0.png,26.404366,0.8840318,0.96296597,0.77940935,0.2243411,0.7535349716291136,0.07351209,0.071703814,0.346611,0.5979593675582101,0.8933753627437682,5.949577,96.53436,0.33836147,0.33005458,0.21003455,0.20486805,0.7384134
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image147_0.png,30.794285,0.9312702,0.96263385,0.8366949,0.31257448,0.8415799596435383,0.104066476,0.10085258,0.47194096,0.7864968819374868,0.9272619050309205,6.4490147,81.91034,0.22778875,0.38492855,0.2973328,0.28815022,0.49875972
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image148_0.png,30.742851,0.9376658,0.96381384,0.8384771,0.3118309,0.8394269839912782,0.10228963,0.09867016,0.47474426,0.848561999450381,0.935279142313122,6.528746,85.63837,0.19323523,0.38428563,0.2922561,0.28191474,0.55985343
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image149_0.png,30.797379,0.9378279,0.96467334,0.84202343,0.31598356,0.8402907328055718,0.100115865,0.09635739,0.47832188,0.8512929541732203,0.9356323157550586,6.609684,87.57391,0.16083749,0.38496724,0.28604534,0.27530682,0.5915725
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image15_0.png,24.398834,0.6608086,0.88221484,0.7153959,0.17692362,0.7792501752372867,0.118373446,0.12359207,0.33823952,0.47925034590446836,0.6737777795684412,6.6394196,84.10712,0.17833988,0.30498543,0.33820984,0.3531202,0.53475976
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image150_0.png,30.561756,0.9356344,0.96444106,0.8411929,0.31097475,0.8415485650659906,0.09917802,0.095369056,0.47825933,0.8530685245399199,0.9339180324713068,6.6323557,88.80585,0.15639746,0.38202196,0.2833658,0.27248302,0.61176103
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image151_0.png,30.673065,0.9349538,0.96457535,0.84090286,0.31059423,0.8399640827519448,0.098021574,0.09416364,0.479553,0.8471598527659017,0.9327646707253965,6.6700006,86.84198,0.1613596,0.3834133,0.28006163,0.26903898,0.5795778
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image152_0.png,30.525665,0.93661815,0.96441245,0.83864814,0.30565998,0.840318521041392,0.09819977,0.094325386,0.47812858,0.8655706961085476,0.9353304199155502,6.812777,88.7287,0.20237592,0.38157082,0.28057078,0.26950112,0.61049676
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image153_0.png,30.387383,0.93452114,0.9654091,0.84121364,0.30559373,0.8393827946568302,0.09723832,0.093511246,0.48099115,0.8449187979311452,0.9329888964244971,6.9491644,86.86737,0.19185102,0.37984228,0.27782378,0.267175,0.5799939
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image154_0.png,30.167717,0.9305906,0.96731734,0.84587765,0.3003974,0.8357641801872416,0.095319755,0.09163345,0.47821224,0.8324540759558521,0.9289776415060395,7.0773506,87.806335,0.22279741,0.37709647,0.27234218,0.26180986,0.5953814
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image155_0.png,30.33162,0.9271458,0.9689231,0.85152924,0.3047998,0.8362627979968722,0.09253606,0.088816606,0.4842269,0.7624213805823324,0.9242668870328156,7.157534,86.09784,0.24775293,0.37914523,0.26438874,0.25376174,0.5673831
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image156_0.png,30.029629,0.9247822,0.96906173,0.8508264,0.2974567,0.8313179041092361,0.09362261,0.08984008,0.4768782,0.7674968269745256,0.9220693768044592,7.1429605,86.04852,0.24761255,0.37537035,0.2674932,0.25668594,0.56657493
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image157_0.png,30.148388,0.92783487,0.96921134,0.8531505,0.30013168,0.831947993387669,0.092994444,0.08910957,0.48639217,0.786431164717478,0.9262659930047594,7.2124,85.681335,0.24342932,0.37685484,0.2656984,0.25459877,0.56055754
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image158_0.png,30.431406,0.93616164,0.970565,0.857243,0.3073713,0.8289163541243392,0.091765605,0.08760715,0.48836088,0.8299098516651248,0.9351685731486006,7.22865,87.25995,0.25187552,0.38039258,0.26218745,0.25030616,0.58642733
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image159_0.png,29.977102,0.91468847,0.96985435,0.8542418,0.29535556,0.8302369617442749,0.091782406,0.08788838,0.4807207,0.7300635334874884,0.9106888354731747,7.292034,83.82245,0.24812652,0.37471378,0.26223546,0.25110966,0.53009474
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image16_0.png,23.977055,0.5822779,0.8629405,0.69529307,0.15676373,0.7664021520433899,0.11531146,0.12130366,0.33790168,0.3982823060357869,0.5981168426260958,6.4066095,84.29999,0.14752759,0.2997132,0.3294613,0.3465819,0.5379205
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image160_0.png,29.932507,0.9136881,0.9700692,0.8592842,0.29878002,0.8298300786939823,0.08873662,0.08523131,0.48194364,0.7506854118557641,0.9112137033132512,7.372989,84.34149,0.2289064,0.37415633,0.2535332,0.24351804,0.5386006
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image161_0.png,29.732983,0.8828841,0.9694902,0.85940343,0.28641486,0.8244433768376442,0.085604124,0.08253588,0.483642,0.6881504819802262,0.8766216447808667,7.548537,81.27167,0.26404577,0.3716623,0.24458322,0.23581679,0.48829338
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image162_0.png,30.002405,0.9272876,0.97081304,0.8643984,0.30146092,0.8258268249049547,0.08110889,0.07792642,0.48621303,0.8128136614933069,0.9277420705553808,7.568214,86.58563,0.2051937,0.37503007,0.23173968,0.22264692,0.57537687
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image163_0.png,30.004436,0.92178667,0.9716025,0.87051785,0.29954985,0.8226310149610908,0.07743542,0.07459103,0.49325603,0.8050561124760984,0.9228812827282309,7.63531,88.26825,0.2037513,0.37505546,0.22124405,0.21311724,0.60295105
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image164_0.png,29.875225,0.9096676,0.97114563,0.87005746,0.28805012,0.8183063879526126,0.07775397,0.074950375,0.49153978,0.7641807211882514,0.9103822936182184,7.734045,86.32538,0.25192332,0.37344033,0.2221542,0.21414393,0.5711119
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image165_0.png,29.42341,0.9040942,0.9676538,0.86538666,0.2845539,0.8159073102777907,0.07900029,0.076391,0.4796961,0.7793137982311145,0.90654965103733,7.786244,88.26776,0.22046354,0.36779264,0.22571512,0.21825999,0.60294306
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image166_0.png,29.423437,0.8922305,0.9656423,0.86590207,0.28478938,0.817459419298058,0.07696365,0.07484955,0.48769665,0.7409040515451609,0.8945749697816435,7.7860637,86.565125,0.24113756,0.36779296,0.21989614,0.21385588,0.5750408
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image167_0.png,29.575186,0.9185131,0.9651413,0.85998106,0.30754066,0.8207978942124141,0.08033027,0.07787554,0.48012057,0.8195067203005754,0.9203626634479375,7.4454675,87.02362,0.23729154,0.36968982,0.22951506,0.22250155,0.5825545
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image168_0.png,14.328733,0.7005195,0.66838306,0.618692,0.23256825,0.8317699293711385,0.21734749,0.23075268,0.25706747,0.6415642527224478,0.6756575985522026,13.0737505,63.55829,0.30733103,0.17910917,0.62099284,0.65929335,0.19801235
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image169_0.png,14.62311,0.71205676,0.67512447,0.6204149,0.2310732,0.8366614301878569,0.21668631,0.23008376,0.25441197,0.6646626818175696,0.6896840527318192,12.855054,64.44159,0.20215109,0.18278888,0.6191037,0.6573822,0.2124876
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image17_0.png,22.719048,0.5560427,0.85253954,0.6708742,0.14858007,0.746245186417995,0.10921761,0.11517464,0.34976196,0.338588065457076,0.5709957333455277,5.5825496,83.94208,0.19827147,0.2839881,0.3120503,0.32907042,0.5320552
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image170_0.png,14.849467,0.7204441,0.6852092,0.6261833,0.23479445,0.8377896671179549,0.21436909,0.22800669,0.25352988,0.6831854499922476,0.7000077838305149,12.8532095,64.37665,0.23173405,0.18561834,0.61248314,0.6514477,0.21142335
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image171_0.png,15.221813,0.7332878,0.69217825,0.63256353,0.23597617,0.8409943338593427,0.21215665,0.22613972,0.25263774,0.7080216926714186,0.7135454262434479,12.675053,64.50702,0.25185484,0.19027266,0.6061619,0.6461135,0.21355984
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image172_0.png,15.58251,0.7452461,0.7077383,0.641415,0.23359558,0.8401728073880772,0.20869939,0.22224455,0.25653198,0.7275504501498891,0.726508314521094,12.497135,63.77704,0.2078551,0.19478138,0.596284,0.63498443,0.20159715
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image173_0.png,15.726985,0.7550498,0.7171535,0.64846843,0.23698226,0.8407772934507424,0.20628208,0.21934156,0.2600806,0.7398263773641627,0.7382134387423818,12.674142,63.925476,0.22929177,0.19658731,0.5893774,0.6266902,0.20402971
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image174_0.png,15.783028,0.74861646,0.72493076,0.6522322,0.2391486,0.8424050435911375,0.20559813,0.21826333,0.2610711,0.7275609518861016,0.7318159204138783,12.7185545,63.423523,0.23691377,0.19728784,0.58742326,0.62360954,0.19580387
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image175_0.png,15.95502,0.73984647,0.73104745,0.65543216,0.24274465,0.8466665990290173,0.20587045,0.21815385,0.2574312,0.7148176894584235,0.7226760199510225,12.728309,62.701843,0.2333223,0.19943775,0.5882013,0.62329674,0.18397722
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image176_0.png,15.657637,0.73032373,0.7107926,0.64245224,0.23647162,0.843744237609849,0.21148826,0.22449392,0.24795817,0.7065481788493885,0.7129754837840043,12.750699,63.462097,0.23911174,0.19572046,0.60425216,0.6414112,0.196436
zenodo,method_0,reference,---,data/zenodo/normalised_images/algorithms/image177_0.png,15.929913,0.7225756,0.72877026,0.6516059,0.24195372,0.84460835963178,0.20876291,0.22116537,0.2499904,0.6941822705922851,0.7043775303622126,12.862601,62.27899,0.3041541,0.1991239,0.59646547,0.6319011,0.17704765
