dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_29.png,18.531637,0.9081676,0.9454542,0.8324114,0.26129746,0.8566442221122125,0.04683078,0.049963888,0.82751113,0.9517330034864878,0.9026837066303912,5.045973,37.973816,0.26561233,0.23164546,0.13380224,0.14275397,0.09410344
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_30.png,17.854847,0.90502906,0.95730335,0.88011336,0.3227955,0.8652261274017922,0.040721774,0.04512092,0.8224642,0.9373998861058481,0.9002783024898235,5.629781,39.928894,0.25854293,0.22318558,0.11634793,0.12891692,0.17223313
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_31.png,15.933361,0.89984244,0.9464201,0.84963435,0.29915097,0.844683276139688,0.040701494,0.04610438,0.8174547,0.9008335182577515,0.8955052556756882,4.470964,43.244568,0.2405625,0.19916701,0.11628998,0.1317268,0.30473554
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_32.png,15.486254,0.8575677,0.9450865,0.8497023,0.30667967,0.8361997564340629,0.04713238,0.053540897,0.77659076,0.8204046270110695,0.8541499914499067,4.532655,37.996765,0.20985529,0.19357817,0.13466394,0.152974,0.09502055
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_33.png,14.78839,0.8585913,0.9378542,0.83872664,0.2765212,0.8442499819250662,0.0463167,0.052564256,0.772391,0.8409672669416434,0.8544989989613487,4.97145,36.618225,0.11821858,0.18485488,0.13233343,0.15018359,0.039930727
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_34.png,17.825039,0.88997585,0.9351575,0.82663846,0.25363475,0.8422288769761657,0.052271865,0.055224232,0.7870751,0.9312013841585361,0.8846483550293129,4.722094,39.78607,0.41858575,0.22281298,0.14934818,0.15778352,0.1665256
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_35.png,22.86789,0.90482175,0.95968866,0.88722247,0.29164502,0.875329358604948,0.04069388,0.04132796,0.8681834,0.9650567707010376,0.8997077717963293,5.2575603,44.41913,0.17648065,0.28584862,0.116268225,0.11807989,0.35167384
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_36.png,18.269718,0.8620367,0.9513753,0.894053,0.3048721,0.9086518890338857,0.038139664,0.040317506,0.8483953,0.9103806321029697,0.8575290875973138,6.4165807,45.202515,0.28911722,0.22837147,0.10897047,0.115192875,0.38297987
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_37.png,15.845436,0.8144433,0.9430756,0.87625843,0.28673694,0.8798567571380913,0.03927372,0.04528835,0.8071167,0.834845885231556,0.8095490090643169,6.7834535,40.85852,0.19617589,0.19806795,0.11221063,0.12939529,0.20938326
SWFD,linear_BP,ms_BP,---,results/SWFD/images_used/linear_BP_slice_38.png,19.14849,0.8811786,0.918905,0.8073892,0.3343518,0.8597853761341706,0.05380258,0.058756452,0.7369063,0.908182772767696,0.8749378956211125,6.348048,38.645935,0.19292232,0.23935613,0.15372166,0.16787557,0.12096296
