dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_29.png,12.241775,0.20262383,0.3441456,0.19479331,0.041543134,0.6632748553120593,0.2760532,0.26974654,0.16238014,0.6820758564175153,0.19948101510712957,37.732,40.274475,0.38011134,0.15302218,0.7887234,0.77070445,0.630045
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_30.png,12.871055,0.22184613,0.35078216,0.20041026,0.03338992,0.6742256884333224,0.27480996,0.2688433,0.1976037,0.7873028816793698,0.21734285450091984,35.78612,37.59149,0.36340857,0.16088818,0.78517133,0.7681237,0.5596428
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_31.png,14.208935,0.31225136,0.44928712,0.25280172,0.036655948,0.6875987710842036,0.26880565,0.25454614,0.256514,0.8471824194228289,0.30885631412370673,29.566362,39.42279,0.36433658,0.17761168,0.76801616,0.72727466,0.60769653
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_32.png,14.866322,0.21401921,0.3430589,0.20044215,0.030336114,0.6655468635286945,0.27853894,0.27114055,0.19597416,0.8043514865359962,0.20928644601639868,37.913517,40.972107,0.39648637,0.18582901,0.79582554,0.7746873,0.648351
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_33.png,10.63572,0.14658275,0.29879647,0.16966099,0.03663881,0.6701822387510235,0.2770654,0.27108365,0.14433244,0.5520405245245245,0.14450425114817322,42.39858,36.532654,0.47647095,0.1329465,0.7916154,0.77452475,0.5318586
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_34.png,16.589779,0.30389172,0.4566523,0.2591665,0.034395546,0.6884858840332743,0.26817912,0.25350007,0.24425189,0.8694767331712501,0.2960377963429497,34.55243,39.692444,0.39642203,0.20737223,0.76622605,0.72428596,0.6147723
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_35.png,13.276605,0.1859361,0.3476352,0.19161241,0.038198195,0.6828667877362756,0.2731948,0.26443276,0.15979797,0.6842553391600317,0.17975398175330648,42.31758,39.127502,0.4448012,0.16595756,0.78055656,0.7555222,0.5999481
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_36.png,17.06112,0.24008909,0.36741844,0.20062666,0.021960346,0.6925054375296689,0.26934266,0.25720787,0.25033778,0.9149641385099935,0.23135700017231614,36.52146,36.37628,0.42980003,0.21326399,0.7695505,0.7348796,0.5277554
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_37.png,14.128296,0.16886777,0.30266854,0.17022963,0.026923941,0.6971357034580268,0.28268918,0.2739264,0.16953357,0.8276732906749461,0.16406320242332,47.190147,41.520447,0.408701,0.1766037,0.8076834,0.7826469,0.6627396
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_38.png,14.394799,0.2082163,0.34569547,0.19458064,0.02251638,0.6905558478239551,0.27096245,0.25980482,0.23509514,0.793641188652165,0.19678180112835592,41.46149,37.314148,0.39011887,0.179935,0.77417845,0.7422995,0.5523652
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_39.png,19.512438,0.26637268,0.38872713,0.21741597,0.025386168,0.7305054919326295,0.27092242,0.26329094,0.23221141,0.9543820163434066,0.2580323136516073,38.367172,36.785583,0.31940868,0.24390547,0.77406406,0.75225985,0.53849554
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_40.png,15.667898,0.2951771,0.4491332,0.24878891,0.030359557,0.737210067487357,0.27750716,0.2644471,0.23498918,0.8545164649145198,0.2807871625181065,37.802036,37.331726,0.3393513,0.19584873,0.7928776,0.75556314,0.55282646
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_41.png,22.388676,0.6297616,0.73679084,0.4111003,0.019130358,0.7600838569069425,0.2048126,0.1951754,0.44460607,0.9792094162730268,0.5351229710697716,25.211575,26.175476,0.31152645,0.27985844,0.58517885,0.557644,0.26008353
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_42.png,22.01056,0.34402645,0.4663235,0.25505817,0.030805692,0.7341453025467101,0.2793186,0.265304,0.24332532,0.9769830899761015,0.3331412494959501,35.046207,38.677917,0.29402944,0.275132,0.79805315,0.75801146,0.58815086
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_43.png,15.508875,0.3051843,0.4681658,0.25740635,0.04841816,0.7346501801208467,0.28258818,0.27140182,0.1870429,0.8110363167354258,0.29404044380323474,37.167496,34.551453,0.30181924,0.19386093,0.8073948,0.7754338,0.47987136
mice,sparse4_recon_all,full_recon_all,---,results/mice/images_used/sparse4_recon_all_slice_44.png,15.095751,0.3827576,0.5541026,0.30941775,0.04890763,0.7449570298541007,0.27446416,0.25795165,0.23948094,0.8317191904815359,0.37033840379371097,31.0116,35.682556,0.20411997,0.18869689,0.7841833,0.7370047,0.5095518
