Metric,Dataset,Config1,Config2,Mean1,Mean2,Var1,Var2,N1,N2,P-Value
MSGMSD,mice,sparse32_recon_all,sparse64_recon_all,0.23123062828467156,0.2014099393576642,0.00032818521993016077,0.0006169165291571732,274,274,4.431790100064999e-47
MSGMSD_norm,mice,sparse32_recon_all,sparse64_recon_all,0.6606589436496351,0.5754569793430657,0.0026790630228505407,0.005036053203558467,274,274,4.431821138626593e-47
GMSD_norm,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.15913950031000001,0.03171308366500001,0.0026558405997601665,0.00029791476607733745,100,100,8.270503251699493e-47
GMSD,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.055698824329999994,0.011099579123,0.00032534047503824417,3.649455641532649e-05,100,100,8.270519350942519e-47
MSSSIM,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.8614372891,0.9427050079,0.0011629843609001016,0.0005020874860932711,100,100,2.011003418403964e-46
UQI,mice,sparse4_recon_all,sparse64_recon_all,0.8664690510958383,0.9772133121715926,0.011003014276142977,0.0003194982665497873,274,274,3.0566066079466972e-46
BRISQUE,phantom,BP_phantom_32,BP_phantom_128,53.407011985074625,45.9047767228145,44.9435741607917,72.29949337432879,469,469,1.5863770808383215e-45
IWSSIM,pa_experiment,PA2,PA7,0.23949535569491523,0.7161227317391303,0.02963699515647908,0.049650224975972025,118,115,1.6830508212955746e-45
IWSSIM,mice,sparse8_recon_all,sparse16_recon_all,0.2697494637591241,0.3287301204379562,0.001901623250564456,0.002053334971740081,274,274,2.8208622448805395e-45
UQI,phantom,BP_phantom_32,BP_phantom_64,0.933247014624729,0.9769640824220089,0.0032782725535552442,0.0005605512724264425,469,469,5.2386792141882895e-45
SSIM,mice,sparse8_recon_all,sparse32_recon_all,0.2660147031751825,0.3606801163868613,0.004361472976700185,0.0059161153659443525,274,274,8.249325737435758e-45
CLIP-IQA,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.6437286922,0.3901005215,0.011849050943662981,0.006460842760845691,100,100,2.2435002079042973e-44
BRISQUE,mice,sparse128_recon_all,sparse256_recon_all,37.70998009124087,33.35344434671533,8.272256310879463,13.74920499557822,274,274,3.9560532848602394e-44
UQI,mice,sparse16_recon_all,sparse64_recon_all,0.8962816258821431,0.9772133121715926,0.006289640700586111,0.0003194982665497873,274,274,6.441236775930554e-44
CLIP-IQA,swfd_ms,"ms,ss32_BP","ms,ss128_BP",0.7064351520000001,0.358004051,0.01655769475400075,0.020336822530212826,100,100,8.329672666713443e-44
GMSD_norm,scd_vc,"vc,ss64_BP","vc,ss128_BP",0.6868575664999998,0.5384888981,0.0026828739458879874,0.003988142961738232,100,100,1.841272684820563e-43
GMSD,scd_vc,"vc,ss64_BP","vc,ss128_BP",0.2404001452,0.18847111160000002,0.00032865208052605747,0.0004885475275069933,100,100,1.841278733930359e-43
FSIM,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.8420520275123059,0.8966229801775886,0.0005973889025802785,0.00023355789836618818,100,100,2.486770418221547e-43
UQI,mice,sparse32_recon_all,sparse128_recon_all,0.9458496512978362,0.9911660733298886,0.002028948771656,4.661382763533843e-05,274,274,2.7455964535968052e-43
MSSSIM,mice,sparse16_recon_all,sparse32_recon_all,0.4562469468613139,0.5438196732116789,0.00431320539451909,0.004943970963257772,274,274,4.066406760027146e-43
BRISQUE_norm,mice,sparse16_recon_all,sparse128_recon_all,0.2585036333189781,0.42906315897810215,0.02335898743403913,0.010962254072807855,274,274,4.219529921456754e-43
IWSSIM,v_phantom,v_phantom_8,v_phantom_16,0.2258669802040816,0.3005774453061225,0.0009636475691979793,0.0007162529088083015,98,98,4.7928440397890794e-43
BRISQUE,pa_experiment,PA2,PA7,35.788176940677964,89.10407649565217,470.1702930642865,639.6143823261885,118,115,5.295646893950431e-43
MSGMSD,v_phantom,v_phantom_64,v_phantom_128,0.22820227367346937,0.16275867055102042,0.000404386145944308,0.000821941062772382,98,98,6.19153012667451e-43
MSGMSD_norm,v_phantom,v_phantom_64,v_phantom_128,0.6520065026530613,0.46502478224489796,0.0033011115989217137,0.0067097238001069546,98,98,6.191582047589175e-43
PSNR,pa_experiment,PA2,PA7,14.195571783050847,31.95776252173913,47.1077453487901,75.0144103177472,118,115,8.64187379608059e-43
PSNR_norm,pa_experiment,PA2,PA7,0.1774446477118644,0.39947203069565207,0.007360585311779239,0.011721001483011808,118,115,8.641877542293573e-43
TV,v_phantom,v_phantom_16,v_phantom_128,20.701767357142856,12.417837088775508,13.003006772602888,7.473893921948993,98,98,1.6271532369802515e-42
TV,phantom,BP_phantom_32,BP_phantom_64,46.08247271641792,38.30320918550106,75.91506548182358,61.56604097461523,469,469,2.075694603106096e-42
VIF,mice,sparse16_recon_all,sparse32_recon_all,0.052087869,0.07699146623357664,0.000263060918479676,0.0004894269470539322,274,274,2.1322199792148405e-42
BRISQUE_norm,mice,sparse64_recon_all,sparse256_recon_all,0.35329162905109485,0.5576944962919708,0.01023103778095347,0.03842042910560388,274,274,2.8554186324150227e-42
S3IM,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.7836832093640257,0.9192020974188647,0.003951823502429323,0.0012300520095441646,100,100,6.548017350452454e-42
PSNR,mice,sparse32_recon_all,sparse64_recon_all,21.170961348540143,24.784116945255473,8.741778308796315,7.5887219564987385,274,274,6.933283086970075e-42
PSNR_norm,mice,sparse32_recon_all,sparse64_recon_all,0.26463701686131386,0.3098014608759124,0.001365902859713854,0.0011857378540341141,274,274,6.933315610952368e-42
MSGMSD_norm,mice,sparse8_recon_all,sparse32_recon_all,0.7157947894160586,0.6606589436496351,0.0010261129440393066,0.0026790630228505407,274,274,1.3651617157537317e-41
MSGMSD,mice,sparse8_recon_all,sparse32_recon_all,0.25052817324817517,0.23123062828467156,0.00012569884009790773,0.00032818521993016077,274,274,1.365173681687002e-41
GMSD,mice,sparse32_recon_all,sparse64_recon_all,0.2458232913138686,0.21899591704379562,0.0002780510254900437,0.000609910606274072,274,274,1.5375993578715196e-41
GMSD_norm,mice,sparse32_recon_all,sparse64_recon_all,0.7023522697080292,0.6257026287956204,0.0022698046071854506,0.004978862131762598,274,274,1.5376038137362837e-41
SSIM,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.7900853401000001,0.9224095726999998,0.0038353436776590215,0.0011921514736787189,100,100,1.7072160499161393e-41
HAARPSI,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.8456788209,0.9532219946000001,0.002589253759671374,0.0006066458112668697,100,100,5.31690269028729e-41
TV,mice,sparse128_recon_all,sparse256_recon_all,19.691214648540146,14.274705264963504,24.502196787772654,12.5681058229157,274,274,5.786470437911832e-41
S3IM,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.6164360754747318,0.7836832093640257,0.005617081869903553,0.003951823502429323,100,100,1.9038896347985555e-40
S3IM,scd_vc,"vc,ss64_BP","vc,ss128_BP",0.48545450736524004,0.6313865566504613,0.004163774930138021,0.0032361348302511555,100,100,3.044592981649495e-40
TV,v_phantom,v_phantom_8,v_phantom_128,21.093217137755104,12.417837088775508,16.645109214367842,7.473893921948993,98,98,8.519930417086142e-40
TV,swfd_sc,"sc,ss32_BP","sc,ss128_BP",12.37302532,6.267587871999999,8.832317042341131,3.1049365451242137,100,100,1.56557928543126e-39
HAARPSI,v_phantom,v_phantom_32,v_phantom_64,0.22887688561224487,0.305385107755102,0.000532130254461833,0.0013320206101165185,98,98,1.8822070738035057e-39
VIF,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.18880049246,0.3162617135,0.0016426358683412795,0.003801719831172978,100,100,2.3868480230922153e-39
SSIM,pa_experiment,PA2,PA7,0.15217419673728813,0.6681640252086958,0.02071133454944832,0.08223229543741485,118,115,4.7044761057790606e-39
BRISQUE,mice,sparse16_recon_all,sparse128_recon_all,41.70219919343065,37.70998009124087,13.334873854878653,8.272256310879463,274,274,5.865587656528118e-39
CLIP-IQA,mice,sparse16_recon_all,sparse64_recon_all,0.4244281888686131,0.34769046937956205,0.003774723469467364,0.004320349453350852,274,274,8.820014944515467e-39
FSIM,swfd_sc,"sc,ss128_BP","sc,lv128_BP",0.9664173562971446,0.8975293850388774,3.5910549005525455e-05,0.0010929314547456616,100,100,1.3691074662049153e-38
S3IM,mice,sparse8_recon_all,sparse32_recon_all,0.24921088721101448,0.3335367723630073,0.004023395584126446,0.005772493732485633,274,274,1.4281457657741812e-38
VIF,v_phantom,v_phantom_8,v_phantom_32,0.06519285512244898,0.12242909393877552,0.00024953543098658464,0.000795944810963621,98,98,2.380563041363763e-38
IWSSIM,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.9415560154000002,0.9859192919,0.0004894401842822962,6.484005540957508e-05,100,100,2.63978589053301e-38
BRISQUE,swfd_ms,"ms,ss32_BP","ms,ss128_BP",3.9930621187999997,19.918054169,42.03219793832188,53.44919589033945,100,100,2.9173121151359915e-38
SSIM,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.6304064956000001,0.7900853401000001,0.0056829801869846385,0.0038353436776590215,100,100,3.428424095645045e-38
GMSD_norm,swfd_sc,"sc,ss64_BP","sc,lv128_BP",0.15913950031000001,0.057308998119999996,0.0026558405997601665,0.00042020352941930176,100,100,7.273707142154841e-38
GMSD,swfd_sc,"sc,ss64_BP","sc,lv128_BP",0.055698824329999994,0.020058148967,0.00032534047503824417,5.147493046022449e-05,100,100,7.273717059887393e-38
SSIM,scd_vc,"vc,ss64_BP","vc,ss128_BP",0.5103580154999999,0.6503673092,0.004258381291637517,0.003228491382454836,100,100,7.407352527571059e-38
TV,mice,sparse64_recon_all,sparse128_recon_all,26.16345047080292,19.691214648540146,34.716874937762384,24.502196787772654,274,274,8.962238678554224e-38
TV,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",18.418842530000003,10.339247369000002,15.67664584092969,8.63788712752551,100,100,1.0403351018022043e-37
PSNR,swfd_sc,"sc,ss64_BP","sc,ss128_BP",33.475822169999994,39.22765012,4.983685653598708,7.6515208121202685,100,100,1.4643189779215765e-37
PSNR_norm,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.4184477751,0.4903456233,0.0007787009652300454,0.0011955501797695132,100,100,1.4643266591864992e-37
TV,scd_ms,"ms,ss64_BP","ms,ss128_BP",13.567161660000002,10.86308832,1.749629914167666,1.007770700624225,100,100,1.5153099756442354e-37
MSGMSD_norm,pa_experiment,PA2,PA7,0.7977104570508473,0.3854890861478261,0.02226197465862379,0.05484298189116132,118,115,3.785318068838904e-37
MSGMSD,pa_experiment,PA2,PA7,0.2791986532966101,0.13492117788956523,0.0027270917513381177,0.006718264956869267,118,115,3.785320602336096e-37
UQI,phantom,BP_phantom_16,BP_phantom_32,0.8712006761022282,0.933247014624729,0.006812412355175057,0.0032782725535552442,469,469,4.129143512704643e-37
MSGMSD,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.1622861437,0.12455891344999999,0.0003397156652176801,0.00021201119947627237,100,100,4.178276012234776e-37
MSGMSD_norm,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.463674705,0.355882615,0.002773189276150344,0.0017307039523518698,100,100,4.17828157219816e-37
MSGMSD_norm,v_phantom,v_phantom_8,v_phantom_64,0.7659648091836737,0.6520065026530613,0.0012578171891999318,0.0033011115989217137,98,98,4.890167476059356e-37
MSGMSD,v_phantom,v_phantom_8,v_phantom_64,0.268087677755102,0.22820227367346937,0.00015408259188142166,0.000404386145944308,98,98,4.890191638108758e-37
MSSSIM,v_phantom,v_phantom_16,v_phantom_32,0.3904643492857143,0.4930845731632653,0.0018552806921973309,0.002215156128517902,98,98,5.6807646710332225e-37
UQI,mice,sparse128_recon_all,sparse256_recon_all,0.9911660733298886,0.9974363080220823,4.661382763533843e-05,5.20699542848335e-06,274,274,5.838240024392407e-37
CLIP-IQA,mice,sparse4_recon_all,sparse16_recon_all,0.35040277430656935,0.4244281888686131,0.004215903053691179,0.003774723469467364,274,274,5.9654069415676595e-37
S3IM,pa_experiment,PA2,PA7,0.16486802438356912,0.6516281707642637,0.019596323920296057,0.08158462369313475,118,115,1.3291859521041686e-36
MSSSIM,pa_experiment,PA3,PA7,0.4365628894915254,0.8238214304347826,0.04493787312625214,0.030280651773619965,118,115,1.5225615194271173e-36
GMSD,v_phantom,v_phantom_64,v_phantom_128,0.2292041842857143,0.17206725604081635,0.00040117620981299597,0.0008240830990679411,98,98,2.0178364792194312e-36
GMSD_norm,v_phantom,v_phantom_64,v_phantom_128,0.6548690995918368,0.4916207392857142,0.0032749074376495647,0.006727209273153877,98,98,2.0178458938726995e-36
FSIM,v_phantom,v_phantom_32,v_phantom_64,0.7847001813479234,0.8261511680916402,0.0003088015171683599,0.00038243982966862285,98,98,5.4874899663379956e-36
CLIP-IQA,scd_ms,"ms,ss32_BP","ms,ss128_BP",0.6494940222,0.39894962296,0.01290914299562935,0.013512865965949137,100,100,9.79224771345657e-36
BRISQUE_norm,mice,sparse8_recon_all,sparse128_recon_all,0.27219463354379564,0.42906315897810215,0.025625817313662,0.010962254072807855,274,274,1.180320118411971e-35
PSNR_norm,msfd,"ms,ss64_BP_w760","ms,ss128_BP_w760",0.3725377811000001,0.4431599747000001,0.0010116865895396987,0.0011082674381024517,100,100,1.725117682159762e-35
PSNR,msfd,"ms,ss64_BP_w760","ms,ss128_BP_w760",29.803022560000002,35.45279807,6.474794023827582,7.092911857896893,100,100,1.7251177871333513e-35
FSIM,mice,sparse8_recon_all,sparse64_recon_all,0.6942412040684403,0.7198906010274345,0.0006728763115713334,0.00032434169792043533,274,274,2.891191955422628e-35
SSIM,v_phantom,v_phantom_32,v_phantom_64,0.4025551140816326,0.540554239489796,0.0035147971353274555,0.00440516295242156,98,98,3.338207005619639e-35
TV,phantom,BP_phantom_8,BP_phantom_32,54.404446582089555,46.08247271641792,118.4847026489588,75.91506548182358,469,469,3.678058445186575e-35
GMSD,pa_experiment,PA2,PA7,0.2857484992966102,0.13954120479391308,0.0030046302783757507,0.0075571631019271425,118,115,4.438375239131545e-35
GMSD_norm,pa_experiment,PA2,PA7,0.8163785451949154,0.3986891643878261,0.02451040318510043,0.06169112958287514,118,115,4.4667045905757146e-35
UQI,phantom,BP_phantom_64,BP_phantom_128,0.9769640824220089,0.9923059327454308,0.0005605512724264425,7.226759578067515e-05,469,469,4.6996303129173276e-35
MSSSIM,swfd_sc,"sc,ss64_BP","sc,ss128_BP",0.9427050079,0.9838202588999999,0.0005020874860932711,8.473647902175931e-05,100,100,6.205465614303738e-35
GMSD,mice,sparse8_recon_all,sparse32_recon_all,0.2615601121532847,0.2458232913138686,9.721963920366753e-05,0.0002780510254900437,274,274,8.259959816492423e-35
GMSD_norm,mice,sparse8_recon_all,sparse32_recon_all,0.7473146181751825,0.7023522697080292,0.0007936299749678979,0.0022698046071854506,274,274,8.259979668031747e-35
PSNR_norm,swfd_ms,"ms,ss64_BP","ms,ss128_BP",0.38970879829999994,0.4555399767,0.0006966643999990101,0.001153519117341618,100,100,8.64377459146722e-35
PSNR,swfd_ms,"ms,ss64_BP","ms,ss128_BP",31.176703830000005,36.44319798,4.458651959555839,7.382522977600666,100,100,8.643817641980657e-35
FSIM,mice,sparse32_recon_all,sparse64_recon_all,0.6974200047618486,0.7198906010274345,0.0004692780964079667,0.00032434169792043533,274,274,1.3374388611171778e-34
HAARPSI,mice,sparse8_recon_all,sparse32_recon_all,0.23327401306569345,0.27631940386861314,0.0013560764713164896,0.0015708440259621062,274,274,1.4231556435122256e-34
IWSSIM,pa_experiment,PA3,PA7,0.3132029002881355,0.7161227317391303,0.0389715927348039,0.049650224975972025,118,115,1.9196819361294407e-34
HAARPSI,mice,sparse4_recon_all,sparse32_recon_all,0.22841588295620438,0.27631940386861314,0.0021115543855152693,0.0015708440259621062,274,274,4.657653663844455e-34
MSSSIM,pa_experiment,PA2,PA6,0.348558012398305,0.7185767383050847,0.03418388224684577,0.04353520551699381,118,118,5.0036370311416195e-34
PSNR_norm,scd_vc,"vc,ss64_BP","vc,ss128_BP",0.2631310402,0.34298739149999996,0.0016678043753803513,0.0012519883608700171,100,100,1.3198502413547863e-33
PSNR,scd_vc,"vc,ss64_BP","vc,ss128_BP",21.05048322,27.438991269999995,10.67394772355581,8.012725678039493,100,100,1.3198508028370361e-33
BRISQUE,mice,sparse16_recon_all,sparse64_recon_all,41.70219919343065,38.18838587956204,13.334873854878653,6.709924570883762,274,274,2.1773210851239885e-33
MSGMSD_norm,v_phantom,v_phantom_16,v_phantom_64,0.755259411122449,0.6520065026530613,0.0008824659288032162,0.0033011115989217137,98,98,2.251985188738772e-33
MSGMSD,v_phantom,v_phantom_16,v_phantom_64,0.264340788877551,0.22820227367346937,0.00010810202701894615,0.000404386145944308,98,98,2.2519929443133976e-33
FSIM,msfd,"ms,ss32_BP_w760","ms,ss64_BP_w760",0.8626057884306297,0.9128370478505942,0.0008066748065941472,0.0002527471857532603,100,100,3.5415207440961925e-33
MSSSIM,denoising,20db,30db,0.8876663407651455,0.8996911132671125,0.0025536610347458156,0.0025397344814932377,5084,5084,5.037654745296786e-33
VIF,v_phantom,v_phantom_32,v_phantom_64,0.12242909393877552,0.20494732040816332,0.000795944810963621,0.0021431838869260516,98,98,1.590351153378274e-32
TV,swfd_sc,"sc,ss64_BP","sc,lv128_BP",8.8001439,4.676156666999999,5.6787569471747705,1.5873273321470938,100,100,1.8673411391783913e-32
BRISQUE,mice,sparse4_recon_all,sparse8_recon_all,39.480177832116794,44.99867771532846,24.602055814814957,27.546382681529956,274,274,2.4683659825137425e-32
GMSD_norm,v_phantom,v_phantom_8,v_phantom_64,0.7576483629591838,0.6548690995918368,0.001505005003364283,0.0032749074376495647,98,98,3.53114979152525e-32
GMSD,v_phantom,v_phantom_8,v_phantom_64,0.26517692234693874,0.2292041842857143,0.00018436303010574596,0.00040117620981299597,98,98,3.5311913997519537e-32
PSNR_norm,pa_experiment,PA3,PA7,0.21793304058474575,0.39947203069565207,0.008304094170577321,0.011721001483011808,118,115,8.318840742086637e-32
PSNR,pa_experiment,PA3,PA7,17.434643244915254,31.95776252173913,53.14620444813912,75.0144103177472,118,115,8.318844728671829e-32
IWSSIM,swfd_sc,"sc,ss128_BP","sc,lv128_BP",0.9859192919,0.9339049191000001,6.484005540957508e-05,0.0009333954681002548,100,100,9.257427072187645e-32
SSIM,pa_experiment,PA3,PA7,0.2156941897966102,0.6681640252086958,0.03766767586978831,0.08223229543741485,118,115,1.078892282077307e-31
HAARPSI,pa_experiment,PA2,PA7,0.15742936798305082,0.5315238985217391,0.015602130114314536,0.060562850860038354,118,115,1.2362915089281876e-31
PSNR_norm,swfd_ms,"ms,ss32_BP","ms,ss64_BP",0.33989562840000004,0.38970879829999994,0.0005596712377362439,0.0006966643999990101,100,100,1.7888198181394484e-31
PSNR,swfd_ms,"ms,ss32_BP","ms,ss64_BP",27.19165035,31.176703830000005,3.5818958805863907,4.458651959555839,100,100,1.7888220084550426e-31
CLIP-IQA,v_phantom,v_phantom_32,v_phantom_128,0.21014642510204082,0.1498995611632653,0.0009372658793827755,0.0008776478590977757,98,98,3.148226693289913e-31
PSNR,swfd_sc,"sc,ss32_BP","sc,ss64_BP",29.11567011,33.475822169999994,4.858307522462321,4.983685653598708,100,100,4.285663328894706e-31
PSNR_norm,swfd_sc,"sc,ss32_BP","sc,ss64_BP",0.3639458757,0.4184477751,0.0007591105946540268,0.0007787009652300454,100,100,4.285691077496563e-31
UQI,pa_experiment,PA2,PA7,0.179159680422303,0.6006777220069439,0.01990982404537667,0.07945099642797193,118,115,5.244194481488201e-31
SSIM,mice,sparse16_recon_all,sparse32_recon_all,0.2853397030656934,0.3606801163868613,0.004353322466236257,0.0059161153659443525,274,274,8.200042228771069e-31
CLIP-IQA,v_phantom,v_phantom_16,v_phantom_128,0.21935523510204086,0.1498995611632653,0.0015200149605333968,0.0008776478590977757,98,98,8.913380094905138e-31
MSGMSD,pa_experiment,PA3,PA7,0.26297698382203394,0.13492117788956523,0.003571952390183925,0.006718264956869267,118,115,1.472755747035272e-30
MSGMSD_norm,pa_experiment,PA3,PA7,0.7512434782711865,0.3854890861478261,0.029097231032666707,0.05484298189116132,118,115,1.4823774783804176e-30
TV,v_phantom,v_phantom_32,v_phantom_128,18.966005602040816,12.417837088775508,13.970124600862592,7.473893921948993,98,98,1.719378101618197e-30
PSNR,mice,sparse16_recon_all,sparse32_recon_all,18.053627722627738,21.170961348540143,9.243540628413147,8.741778308796315,274,274,2.6467861381673586e-30
PSNR_norm,mice,sparse16_recon_all,sparse32_recon_all,0.22567034678832118,0.26463701686131386,0.0014443033199650944,0.001365902859713854,274,274,2.646793457893112e-30
PSNR_norm,v_phantom,v_phantom_32,v_phantom_64,0.24726949285714286,0.30361095153061224,0.0009125507657712517,0.0007501275821779346,98,98,3.471459250937013e-30
PSNR,v_phantom,v_phantom_32,v_phantom_64,19.781559448979593,24.288876132653062,5.84032490890724,4.8008164824879715,98,98,3.471459511333943e-30
PSNR_norm,pa_experiment,PA2,PA6,0.1774446477118644,0.347093908220339,0.007360585311779239,0.011808698842440462,118,118,4.149808515335987e-30
PSNR,pa_experiment,PA2,PA6,14.195571783050847,27.767512923728816,47.1077453487901,75.57567809296901,118,118,4.1498087644324245e-30
VIF,swfd_sc,"sc,ss64_BP","sc,lv128_BP",0.3162617135,0.4347791072,0.003801719831172978,0.0038564159225557538,100,100,5.263685195275315e-30
S3IM,pa_experiment,PA3,PA7,0.22443956510981927,0.6516281707642637,0.03501413607663644,0.08158462369313475,118,115,1.0788694281518711e-29
GMSD_norm,v_phantom,v_phantom_16,v_phantom_64,0.7485298496938777,0.6548690995918368,0.001019023169787397,0.0032749074376495647,98,98,1.5553271595561059e-29
GMSD,v_phantom,v_phantom_16,v_phantom_64,0.26198544275510205,0.2292041842857143,0.00012483030389833148,0.00040117620981299597,98,98,1.555349604092513e-29
GMSD,pa_experiment,PA3,PA7,0.27062704302966106,0.13954120479391308,0.0038041896303618603,0.0075571631019271425,118,115,2.4113188526516498e-29
GMSD_norm,pa_experiment,PA3,PA7,0.7730313730932203,0.3986891643878261,0.030963985993162843,0.06169112958287514,118,115,2.4491050347921693e-29
FSIM,swfd_sc,"sc,ss32_BP","sc,lv128_BP",0.8420520275123059,0.8975293850388774,0.0005973889025802785,0.0010929314547456616,100,100,3.184273330448203e-29
CLIP-IQA,mice,sparse8_recon_all,sparse64_recon_all,0.41491635667883214,0.34769046937956205,0.004473908911178231,0.004320349453350852,274,274,4.7079309680346534e-29
TV,mice,sparse32_recon_all,sparse64_recon_all,32.29336769890511,26.16345047080292,38.60667059588785,34.716874937762384,274,274,5.599870181058156e-29
MSSSIM,swfd_sc,"sc,ss64_BP","sc,lv128_BP",0.9427050079,0.9780922881999998,0.0005020874860932711,0.0001367924043926089,100,100,5.705805327563034e-29
HAARPSI,mice,sparse16_recon_all,sparse32_recon_all,0.24013807142335766,0.27631940386861314,0.0009986816834708855,0.0015708440259621062,274,274,1.060786178899871e-28
IWSSIM,pa_experiment,PA2,PA6,0.23949535569491523,0.5936977253389831,0.02963699515647908,0.05983748838716861,118,118,2.616849168096799e-28
UQI,mice,sparse64_recon_all,sparse128_recon_all,0.9772133121715926,0.9911660733298886,0.0003194982665497873,4.661382763533843e-05,274,274,2.6878303286890043e-28
MSSSIM,denoising,20db,50db,0.8876663407651455,0.8987880187057434,0.0025536610347458156,0.0025849104714940146,5084,5084,2.7657304484646455e-28
VIF,scd_vc,"vc,ss32_BP","vc,lv128_BP",0.1678645606,0.2230000462,0.0005389914516119714,0.0011872435606721026,100,100,3.397790424976602e-28
TV,swfd_ms,"ms,ss32_BP","ms,ss64_BP",15.154460745,10.661886918999999,7.871304481623316,3.6808626225585,100,100,4.169089989676445e-28
TV,mice,sparse8_recon_all,sparse32_recon_all,37.973876602189776,32.29336769890511,27.709453358846403,38.60667059588785,274,274,1.1279101440287054e-27
SSIM,v_phantom,v_phantom_8,v_phantom_32,0.2862373162244898,0.4025551140816326,0.004513339221851427,0.0035147971353274555,98,98,1.202893952877144e-27
MSGMSD_norm,mice,sparse4_recon_all,sparse16_recon_all,0.7380331584671533,0.7007980635766423,0.0016120393673261621,0.001262166839713832,274,274,1.667030529678114e-27
MSGMSD,mice,sparse4_recon_all,sparse16_recon_all,0.2583116008759124,0.24527931821167884,0.0001974748122563018,0.00015461543649126382,274,274,1.667035023968763e-27
FSIM,v_phantom,v_phantom_8,v_phantom_32,0.7497831430872096,0.7847001813479234,0.00041880984386661257,0.0003088015171683599,98,98,1.7372873229620493e-27
PSNR,phantom,BP_phantom_8,BP_phantom_16,15.621582581023455,17.600306798507464,6.602694180766692,8.004600841720006,469,469,1.8911717518547427e-27
PSNR_norm,phantom,BP_phantom_8,BP_phantom_16,0.19526978286567165,0.22000383558635397,0.0010316709976964634,0.0012507189101783986,469,469,1.891174530089207e-27
CLIP-IQA,mice,sparse4_recon_all,sparse8_recon_all,0.35040277430656935,0.41491635667883214,0.004215903053691179,0.004473908911178231,274,274,2.242166595554589e-27
PSNR,swfd_sc,"sc,ss128_BP","sc,lv128_BP",39.22765012,27.137741419999998,7.6515208121202685,66.11806878364315,100,100,2.703812992713979e-27
PSNR_norm,swfd_sc,"sc,ss128_BP","sc,lv128_BP",0.4903456233,0.3392217675,0.0011955501797695132,0.010330947933841286,100,100,2.7038138923508752e-27
UQI,mice,sparse8_recon_all,sparse32_recon_all,0.8722917325008994,0.9458496512978362,0.008841786799590943,0.002028948771656,274,274,3.036520786536252e-27
HAARPSI,v_phantom,v_phantom_8,v_phantom_32,0.18498816520408165,0.22887688561224487,0.0006436436486458706,0.000532130254461833,98,98,3.825093025618945e-27
UQI,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.9726187105364725,0.8058212319802059,0.0016713297514171993,0.01271770712142374,100,100,4.114937824100485e-27
S3IM,mice,sparse16_recon_all,sparse32_recon_all,0.26532576894442644,0.3335367723630073,0.004114822296020704,0.005772493732485633,274,274,6.677482265437515e-27
UQI,pa_experiment,PA3,PA7,0.21870118419961437,0.6006777220069439,0.024803718840737503,0.07945099642797193,118,115,8.581224100214291e-27
PSNR,msfd,"ms,ss32_BP_w760","ms,ss64_BP_w760",25.20236123,29.803022560000002,7.11154775665834,6.474794023827582,100,100,9.682507611565532e-27
PSNR_norm,msfd,"ms,ss32_BP_w760","ms,ss64_BP_w760",0.3150295153,0.3725377811000001,0.0011111792955799645,0.0010116865895396987,100,100,9.6825157881149e-27
MSSSIM,denoising,20db,40db,0.8876663407651455,0.8984705466148702,0.0025536610347458156,0.0025978129916775614,5084,5084,9.882461500648136e-27
IWSSIM,scd_vc,"vc,ss128_BP","vc,lv128_BP",0.8535267338,0.7605431681,0.0012308036382513955,0.0038693124488884856,100,100,1.0394816110143232e-26
BRISQUE,phantom,BP_phantom_16,BP_phantom_32,57.86687605117271,53.407011985074625,31.537242449377793,44.9435741607917,469,469,1.0726625771441655e-26
UQI,mice,sparse4_recon_all,sparse32_recon_all,0.8664690510958383,0.9458496512978362,0.011003014276142977,0.002028948771656,274,274,2.0406082841787992e-26
BRISQUE_norm,mice,sparse32_recon_all,sparse64_recon_all,0.25547353483576646,0.35329162905109485,0.010741679669133548,0.01023103778095347,274,274,2.839072800955717e-26
CLIP-IQA,msfd,"ms,ss32_BP_w760","ms,ss128_BP_w760",0.7554069746,0.5269846789,0.009171442447567013,0.023280603603723592,100,100,3.2131247764017023e-26
HAARPSI,pa_experiment,PA3,PA7,0.20191653601694917,0.5315238985217391,0.02160004294243695,0.060562850860038354,118,115,5.1104855097919256e-26
UQI,v_phantom,v_phantom_16,v_phantom_128,0.8720182485515734,0.9944224615762332,0.0070449126130234085,1.401692101484651e-05,98,98,6.584107709796711e-26
