dataset,configuration,ground_truth,wavelength,image_path,PSNR,SSIM,MSSSIM,IWSSIM,VIF,FSIM,GMSD,MSGMSD,HAARPSI,UQI,S3IM,TV,BRISQUE,CLIP-IQA,PSNR_norm,GMSD_norm,MSGMSD_norm,BRISQUE_norm
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_49.png",14.497402,0.8410502,0.8937849,0.7651953,0.22898422,0.7034106363447764,0.11883314,0.120636374,0.56347436,0.8194692172881567,0.833380140410826,7.594324,49.791687,0.23771052,0.18121752,0.33952326,0.34467536,0.24652973
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_50.png",16.188248,0.8849579,0.9127789,0.7343676,0.20807,0.7010266586099753,0.11008966,0.10860192,0.6119654,0.8662226935952569,0.8805343310515924,6.499521,62.564636,0.2610819,0.20235309,0.31454188,0.3102912,0.6442461
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_51.png",14.309254,0.8150402,0.8992792,0.75824755,0.18320209,0.7241495207944754,0.12561627,0.13190691,0.5090287,0.7768156582908159,0.8083278935048671,7.472572,53.42047,0.17021403,0.17886567,0.35890362,0.3768769,0.3595206
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_52.png",18.918324,0.91137904,0.9594541,0.8937116,0.27831855,0.7492677052670786,0.081362635,0.08517792,0.6203466,0.8947188808323182,0.9067117487867251,8.787953,59.722595,0.29916438,0.23647904,0.23246467,0.2433655,0.55575234
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_53.png",11.478237,0.7686647,0.92096883,0.8359745,0.26992443,0.7229521906487256,0.10351043,0.10785256,0.6153924,0.6592845604040485,0.7648097663207644,7.504406,52.41095,0.30703834,0.14347796,0.2957441,0.30815017,0.32808676
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_54.png",15.907836,0.8120676,0.8511707,0.7084927,0.17882188,0.7173189946442932,0.13190141,0.13837399,0.45549893,0.7578789910879151,0.8054583558261073,7.184877,61.682312,0.21045874,0.19884795,0.37686118,0.39535424,0.61677283
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_55.png",17.391222,0.85901475,0.90095806,0.78044444,0.22334549,0.7321196323092616,0.10778828,0.114462934,0.4877194,0.8259074392179908,0.85420750803251,8.322772,59.82074,0.2561843,0.21739027,0.30796653,0.32703695,0.5588083
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_56.png",13.691697,0.6948047,0.89979774,0.7662561,0.21910007,0.7125518535202228,0.11679065,0.12445945,0.5394978,0.5401259294622137,0.6914646634639029,7.178315,62.205017,0.26328018,0.17114621,0.33368757,0.35559845,0.63304853
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_57.png",16.802647,0.86881846,0.8713985,0.7355099,0.22784635,0.7546070662842524,0.1350909,0.14168511,0.5053438,0.898133734775036,0.8603951419142467,7.257218,44.612488,0.22961314,0.21003309,0.38597402,0.40481463,0.08526295
SCD,"vc,lv128_BP",vc_BP,---,"results/SCD/images_used/vc,lv128_BP_slice_58.png",23.66393,0.92286116,0.9104386,0.6818053,0.18888856,0.7260003402046437,0.1269771,0.1309488,0.48593625,0.9748797802588696,0.9136363146368877,8.213653,64.188416,0.19345134,0.29579914,0.36279172,0.37413943,0.6948064
